VA 21-3101 Request for Information	10
C&P Exam	10
VA 21-3101 Request for Information	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VA 21-3101 Request for Information	16
other	20
VA 21-4138 Statement In Support of Claim	70
other	164
Third Party Correspondence	532
Buddy / Lay Statement	84
Correspondence	90
VA 119 Report of Contact	14
Correspondence	10
Email Correspondence	76
Rating Decision - Narrative	20
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	16
Rating Decision - Narrative	13
VA Form 10182 Notice of Disagreement	24
Rating Decision - Narrative	104
VA 21-4138 Statement In Support of Claim	12
Rating Decision - Narrative	86
HLR - Informal Conference	41
Military Personnel Record	22
BVA Decision	17
other	21
VA Form 10182 Notice of Disagreement	22
Rating Decision - Narrative	18
Rating Decision - Narrative	16
Rating Decision - Narrative	10
Rating Decision - Narrative	21
Rating Decision - Narrative	19
CAPRI	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	19765
SOC	17
Form 9	20
SOC	66
Form 9	29
VA 646 Statement of Accredited Representative in Appealed Case	106
RAMP Opt-In Notice	11
VA 21-526EZ, Fully Developed Claim (Compensation)	34
Rating Decision - Narrative	27
Rating Decision - Narrative	15
Correspondence	14
VA 21-4138 Statement In Support of Claim	26
Correspondence	17
Deferred Rating (e.g. VA Form 21-6789)	26
Correspondence	12
Correspondence	44
Correspondence	14
Correspondence	20
Military Personnel Record	12
VCAA/DTA Letter	11
Correspondence	11
Rating Decision - Narrative	37
other	16
other	16
other	38
VA 21-4138 Statement In Support of Claim	36
VA 21-686c Declaration of Status of Dependents	13
SOC	194249
other	67
Rating Decision - Codesheet	62
Rating Decision - Codesheet	12
Rating Decision - Codesheet	63
BVA Decision	72
Rating Decision - Narrative	22
Rating Decision - Codesheet	18
Award Print	10
Correspondence	11
VA Form 10182 Notice of Disagreement	39
VA Form 10182 Notice of Disagreement	25
AMA Notification Letter	31
VA Form 10182 Notice of Disagreement	42
Third Party Correspondence	6621
BVA Letter	73
BVA Decision	10
Third Party Correspondence	88229
VA Form 10182 Notice of Disagreement	26
SSOC	25
BVA Decision	33
BVA Letter	34
Hearing Transcript	168
Medical Treatment Record - Government Facility	10
Correspondence	11
Rating Decision - Narrative	13
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	18
other	17
other	21
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	26
Rating Decision - Narrative	38
VA Form 20-0996 Request for Higher-Level Review	48
Email Correspondence	1926088
VA Form 20-0996 Request for Higher-Level Review	13
Email Correspondence	9460
other	54
Power of Attorney (incl. VA 21-22, VA 22a)	21
Power of Attorney (incl. VA 21-22, VA 22a)	22
Form 9	12
VA Memo	11
SOC	51
Military Personnel Record	24
other	67
Correspondence	63
Power of Attorney (incl. VA 21-22, VA 22a)	27
VA 21-4138 Statement In Support of Claim	12
VA 21-4138 Statement In Support of Claim	367
Rating Decision - Narrative	16
Rating Decision - Codesheet	76
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	36
Rating Decision - Narrative	15
C&P Exam	75
Power of Attorney (incl. VA 21-22, VA 22a)	11
other	11
DFAS Payment Worksheet	63
Rating Decision - Codesheet	19
Power of Attorney (incl. VA 21-22, VA 22a)	15
C&P Exam	18
C&P Exam	10
VA 21-4192 Request for Employment Information in Connection with Claim for Disability	76
Third Party Correspondence	21
VA 21-0820 Report of General Information	10
C&P Exam	36
VA 21-4192 Request for Employment Information in Connection with Claim for Disability	26
VA 21-0820 Report of General Information	32
Power of Attorney (incl. VA 21-22, VA 22a)	11
Medical Treatment Records - Furnished by SSA	27
other	197
other	17
Medical Treatment Records - Furnished by SSA	31
VA 21-8359 Information Re Veteran in Uniformed Services Hospital or Dispensary	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	11
VA 21-0966 Intent to File	11
Third Party Correspondence	10
Power of Attorney (incl. VA 21-22, VA 22a)	18
Correspondence	18
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	36
other	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	15
VA 21-686c Declaration of Status of Dependents	11
STR - Medical	11
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
Care Expense Statement	10
VA 21-2680 Examination for Housebound Status or Permanent Need for Regular Aid and Attendance	11
VA 21-526EZ, Fully Developed Claim (Compensation)	36
VA 21-686c Declaration of Status of Dependents	17
Birth Certificate	12
other	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	136
NOD	64
Rating Decision - Narrative	30
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	10
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	39
Rating Decision (e.g. VA Form 21-6796)	10
Rating Decision (e.g. VA Form 21-6796)	12
Rating Decision - Codesheet	45
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
C&P Exam	94
DFAS Payment Worksheet	58
other	40
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	31
Rating Decision - Narrative	30
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	24
CAPRI	198
VETSNET Award Print	10
VA 21-4138 Statement In Support of Claim	10
Rating Decision - Codesheet	19
other	16
other	46
VA 21-4138 Statement In Support of Claim	17
Rating Decision - Narrative	4582
other	10
Rating Decision - Narrative	13
Rating Decision - Narrative	29
other	1097
other	19
Rating Decision - Narrative	17
Rating Decision - Narrative	10
Rating Decision - Narrative	10
other	14
Correspondence	10
Correspondence	10
other	56487
other	20
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Motion to Advance on Docket	13
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	11
CAPRI	17
CAPRI	10
Translation Related	12
Rating Decision - Narrative	10
AMA Notification Letter	15
VA Form 10182 Notice of Disagreement	10
SOC	12
C&P Exam	32
Buddy / Lay Statement	19
NOD	12
Power of Attorney (incl. VA 21-22, VA 22a)	159
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	22
Rating Decision - Narrative	10
Correspondence	10
NOD	28
CAPRI	13
Funeral Bill/Expenses	10
VETSNET Award Print	59
Funeral Bill/Expenses	12
other	13
Rating Decision - Narrative	16
VA Form 10182 Notice of Disagreement	30
Rating Decision - Narrative	45
Rating Decision - Narrative	17
VA 21-526b, Veteran Supplemental Claim	23
VA 21-526b, Veteran Supplemental Claim	20
Rating Decision - Narrative	38
VA 21-4138 Statement In Support of Claim	11
Award Print	19
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	19
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
SSA/SSI Letter	10
Medical Treatment Record - Non-Government Facility	10
C&P Exam	11
Rating Decision - Codesheet	34
VA Form 20-0995 Supplemental Claim Application	10
Deferred Rating (e.g. VA Form 21-6789)	17
VA Form 20-0996 Request for Higher-Level Review	11
C&P Exam	49
other	17
other	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	62
Death Certificate	13
Death Certificate	16
Death Certificate	19
Rating Decision - Codesheet	12
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
Correspondence	19
other	34
Marriage Certificate / License	15
VA 21-0820 Report of General Information	15
VA 21-0820 Report of General Information	30
Rating Decision - Narrative	37
Rating Decision - Narrative	41
Administrative Decision	31
VA Form 10182 Notice of Disagreement	35
VA 27-0820a Report of First Notice of Death	293
VA 21-0820 Report of General Information	68
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	78
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	37
Correspondence	71
other	12
other	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	18
other	62
C&P Exam	49
C&P Exam	67
C&P Exam	170
C&P Exam	55
other	452633
other	14
Power of Attorney (incl. VA 21-22, VA 22a)	52
Rating Decision - Narrative	22
Rating Decision - Codesheet	62
Rating Decision - Narrative	65
VETSNET Award Print	11
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VA 21-8940 Veterans Application for Increased Compensation Based on Unemployability	24
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	12
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	14
Medical Treatment Record - Non-Government Facility	10
other	43
Medical Treatment Record - Non-Government Facility	35
Web / HTML Documents	10
CAPRI	21
C&P Exam	51
VETSNET Award Print	39
VA 22-5490 Application for Survivors and Dependents Educational Assistance	19
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	73
BVA Letter	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	14
Rating Decision - Narrative	12
other	137264
Deferred Rating (e.g. VA Form 21-6789)	35
VA Form 10182 Notice of Disagreement	14
CAVC Decision	11
VA Form 20-0998 Your Rights to Seek Further Review of Our Decision	129
Third Party Correspondence	12
Deferred Rating (e.g. VA Form 21-6789)	174
CAVC Decision	417770
VA 21-526EZ, Fully Developed Claim (Compensation)	128
VA 21-526EZ, Fully Developed Claim (Compensation)	372
VA 21-526EZ, Fully Developed Claim (Compensation)	334043
VA 21-526EZ, Fully Developed Claim (Compensation)	1224
VA 21-526EZ, Fully Developed Claim (Compensation)	1927
SSOC	16
other	12
Correspondence	13
NOD	26
Power of Attorney (incl. VA 21-22, VA 22a)	18
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	61
Rating Decision - Narrative	31
Rating Decision - Codesheet	58
VETSNET Award Print	22
RAMP Opt-in Election	25
Correspondence	86
other	20
VA 21-4138 Statement In Support of Claim	65
CAPRI	64
Miscellaneous C&P Correspondence	11
SOC	31
other	13
Correspondence	11
other	20
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	23
Rating Decision - Narrative	22
Rating Decision - Narrative	13
VA 21-526EZ, Fully Developed Claim (Compensation)	15
VA 27-0820 Report of General Information	13
other	30
Rating Decision - Codesheet	17
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
other	10
CAPRI	11
VETSNET Award Print	15
other	22
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	15
Rating Decision - Narrative	11
C&P Exam	35
Rating Decision - Narrative	11
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	27
other	13
other	12
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	39
AMA Notification Letter	19
VA Form 10182 Notice of Disagreement	21
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	19
Rating Decision - Narrative	10
other	11
other	18
Rating Decision - Narrative	12
Form 8	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	17
AMA Notification Letter	21
Rating Decision - Narrative	227738
VA Form 10182 Notice of Disagreement	45
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	25
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	28
other	20
other	10
other	11
other	13
Correspondence	18
VCAA/DTA Letter	43
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
VETSNET Award Print	10
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	23
other	16
Deferred Rating (e.g. VA Form 21-6789)	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
VA 21-0538 Status of Dependents Questionnaire	10
other	14
Rating Decision - Narrative	10
Congressionals	10
DRO Process Explanation Letter	14
RAMP Opt-In Notice	14
NOD	10
Rating Decision - Narrative	15
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	66
other	32
other	22
other	40
Rating Decision - Narrative	46
Rating Decision - Narrative	113
Rating Decision - Narrative	53
Rating Decision - Narrative	11
Rating Decision - Narrative	14
Rating Decision - Codesheet	14
Rating Decision - Codesheet	15
Rating Decision - Codesheet	64
other	244
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
CAPRI	40
Medical Treatment Record - Non-Government Facility	17
C&P Exam	38
other	50296
other	41
VCAA Notice Acknowledgement	10
VETSNET Award Print	13
other	13
Rating Decision - Codesheet	10
C&P Exam	10
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	14
VA 21-527EZ, Fully Developed Claim (Pension)	11
other	44
CAVC Decision	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	23
Rating Decision - Narrative	23
BVA Decision	45
BVA Decision	10
BVA Decision	15
CAVC Decision	34
CAVC Decision	11
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	106
Rating Decision - Codesheet	16
Rating Decision - Narrative	16
Rating Decision - Narrative	20
VA 21-526EZ, Fully Developed Claim (Compensation)	55
VAMC Report of Hospitalization	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	10
other	11
Rating Decision - Narrative	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	26
Rating Decision - Narrative	28
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	23
VETSNET Award Print	11
Rating Decision - Codesheet	18
Appellate Brief (VSO IHP; Post remand Brief; Attorney Brief)	14
NOD	30
Power of Attorney (incl. VA 21-22, VA 22a)	17
FOIA/Privacy Act Request	26
SOC	10
Medical Treatment Record - Non-Government Facility	13
other	16
other	31
Rating Decision - Narrative	13
VA 21-601 Application for Reimbursement from Accrued Amounts Due a Deceased Beneficiary	16
Correspondence	16
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	40
Correspondence	25
VA 21-601 Application for Reimbursement from Accrued Amounts Due a Deceased Beneficiary	23
BVA Letter	21
other	12
VETSNET Award Print	17
VA Exam Worksheet	503135
other	15
other	13
Rating Decision - Codesheet	10
CAPRI	22
VA Form 10182 Notice of Disagreement	16
VA Form 10182 Notice of Disagreement	59
Appeals Management Center Coversheet	10
Appeal Process Request Letter	26
Correspondence	10
VA 21-22 Appointment of Veterans Serv. Org. as Claimant Rep	44
Rating Decision - Narrative	19
VRE Correspondence	14
NOD	14
VRE Correspondence	78
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	400286
Rating Decision - Codesheet	1365292
Rating Decision - Narrative	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	20
SOC	11
SOC	15
VA Form 10182 Notice of Disagreement	30
VA 21-526EZ, Fully Developed Claim (Compensation)	13
C&P Exam	10
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
Award Print	11
BVA Decision	29
Award Print	10
C&P Exam	45
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	13
SOC	12
other	15
Rating Decision - Narrative	11
DRO Process Explanation Letter	41
VA Form 10182 Notice of Disagreement	10
VA 21-4138 Statement In Support of Claim	25
Medical Treatment Record - Non-Government Facility	32
VA Form 10182 Notice of Disagreement	10
Deferred Rating (e.g. VA Form 21-6789)	58
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	100
Power of Attorney (incl. VA 21-22, VA 22a)	16
BVA Decision	80
BVA Letter	55
Rating Decision - Narrative	10
Deferred Rating (e.g. VA Form 21-6789)	11
Rating Decision - Narrative	12
Rating Decision - Narrative	10
Rating Decision - Codesheet	10
Rating Decision - Narrative	11
Rating Decision - Narrative	11
Rating Decision - Codesheet	10
Rating Decision - Codesheet	10
Rating Decision - Codesheet	271
Rating Decision - Codesheet	13
Rating Decision - Narrative	306
Rating Decision - Codesheet	23
VA Form 10182 Notice of Disagreement	22
Deferred Rating (e.g. VA Form 21-6789)	18
Form 9	29
Rating Decision - Codesheet	12
VA Form 20-0996 Request for Higher-Level Review	12
BVA Decision	394
BVA Decision	12
VA 21-4138 Statement In Support of Claim	22
other	44
other	2086
DMC - First Demand Letter	238584
BVA Decision	26
other	14
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	30
Power of Attorney (incl. VA 21-22, VA 22a)	36
Power of Attorney (incl. VA 21-22, VA 22a)	11
Power of Attorney (incl. VA 21-22, VA 22a)	83
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	58
Rating Decision - Narrative	29
Rating Decision - Codesheet	27
Award Print	31
AMA Notification Letter	34
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	28
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	103
Rating Decision - Narrative	18
Rating Decision - Codesheet	10
Deferred Rating (e.g. VA Form 21-6789)	12
Deferred Rating (e.g. VA Form 21-6789)	13
Rating Decision - Narrative	11
Rating Decision - Narrative	38
Rating Decision - Codesheet	11
Rating Decision - Codesheet	65
VETSNET Award Print	48
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	19
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	39
Rating Decision - Narrative	13
Rating Decision - Narrative	30
CAPRI	13
Medical Treatment Record - Non-Government Facility	10
Medical Treatment Record - Government Facility	84
VETSNET Award Print	13
Notification Letter (e.g. VA 20-8993, VA 21-0290, PCGL)	20
VCAA/DTA Letter	155
Correspondence	34
other	105
Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)	34
BVA Decision	36
Deferred Rating (e.g. VA Form 21-6789)	31
Rating Decision (e.g. VA Form 21-6796)	23
